"Date","OUTFLOW","OMR","BD_EC_prev","X2","BD_EC_current","scenario","year","month"
1990-07-31,3000,-1915.51536425131,9722.241,92.94941,16311.037,"AltS74F80",1990,7
1990-08-31,3000,-1879.56833692227,16311.037,93.497246,18643.805,"AltS74F80",1990,8
1990-09-30,3500,-2818.94043459536,18643.805,92.76397,11809.427,"AltS74F80",1990,9
1990-10-31,3000,-3206.56696986496,11809.427,94.05256,11692.915,"AltS74F80",1990,10
1990-11-30,4896.55818767791,-2134.65358256611,11692.915,93.829865,12063.804,"AltS74F80",1990,11
1990-12-31,8316.25623524079,-649.343317206537,12063.804,89.549866,9268.585,"AltS74F80",1990,12
1991-01-31,4500,-2135.72735873321,9268.585,90.04005,8390.146,"AltS74F80",1991,1
1991-02-28,8129.05367742084,-3129.46701699561,8390.146,87.91195,8751.056,"AltS74F80",1991,2
1991-03-31,32441.0314872963,-4625,8751.056,65.09543,1547.3231,"AltS74F80",1991,3
1991-04-30,7830.18489907512,-1669.79841081915,1547.3231,73.74857,2279.0327,"AltS74F80",1991,4
1991-05-31,5151.55952679072,-2043.93225357189,2279.0327,85.83252,8277.256,"AltS74F80",1991,5
1991-06-30,3000,-1755.82455715766,8277.256,89.72133,11483.921,"AltS74F80",1991,6
1991-07-31,3000,-2075.42949581445,11483.921,92.7495,15991.311,"AltS74F80",1991,7
1991-08-31,3000,-2015.118756201,15991.311,93.27793,18858.393,"AltS74F80",1991,8
1991-09-30,3496.36371493585,-2619.49939959598,18858.393,93.00057,11872.106,"AltS74F80",1991,9
1991-10-31,3000,-2830.75788394695,11872.106,94.06196,11510.607,"AltS74F80",1991,10
1991-11-30,5701.01953433355,-1265.08185990029,11510.607,92.78367,10606.908,"AltS74F80",1991,11
1991-12-31,6167.11688925783,-2448.31560752411,10606.908,91.10523,9724.368,"AltS74F80",1991,12
1992-01-31,6984.50828226535,-4006.23700624017,9724.368,88.94527,8832.839,"AltS74F80",1992,1
1992-02-29,37376.2624389642,-4445.51724137931,8832.839,64.50975,1625.4984,"AltS74F80",1992,2
1992-03-31,17929.7807277364,-4625,1625.4984,65.25033,1003.8771,"AltS74F80",1992,3
1992-04-30,7130.19041219463,-1559.4426245389,1003.8771,77.75827,4092.7544,"AltS74F80",1992,4
1992-05-31,4023.7845759584,-2033.00390663178,4092.7544,87.08204,9550.21,"AltS74F80",1992,5
1992-06-30,3000,-1666.21488617734,9550.21,90.5585,13839.845,"AltS74F80",1992,6
1992-07-31,3000,-2052.94906962445,13839.845,93.34399,17232.139,"AltS74F80",1992,7
1992-08-31,3000,-2062.70187226211,17232.139,93.443756,19402.63,"AltS74F80",1992,8
1992-09-30,3902.99999999998,-3058.68463254966,19402.63,92.81619,11841.757,"AltS74F80",1992,9
1992-10-31,3000,-3694.23969047306,11841.757,93.87122,11444.834,"AltS74F80",1992,10
1992-11-30,4764.52914965536,-728.590537638673,11444.834,93.66895,11346.838,"AltS74F80",1992,11
1992-12-31,14902.3619850496,-5290.32258064516,11346.838,81.78873,4344.65,"AltS74F80",1992,12
1993-01-31,74591.9179626428,-4516.12903225806,4344.65,55.41427,598.114,"AltS74F80",1993,1
1993-02-28,64016.0041869019,-4033.03571428571,598.114,54.492226,241.4048,"AltS74F80",1993,2
1993-03-31,67520.1493390747,-3500,241.4048,54.301468,246.14986,"AltS74F80",1993,3
1993-04-30,32698.7295377272,-2189.18690436501,246.14986,59.481266,389.29834,"AltS74F80",1993,4
1993-05-31,21250.3008718007,-2999.04885383061,389.29834,64.3462,1037.0554,"AltS74F80",1993,5
1993-06-30,13742.8830018766,-5000,1037.0554,70.431885,2437.1968,"AltS74F80",1993,6
1993-07-31,15207.3032071491,-9471.19697590917,2437.1968,73.960724,1096.8239,"AltS74F80",1993,7
1993-08-31,14857.5375976563,-11357.1534270072,1096.8239,73.70184,980.99615,"AltS74F80",1993,8
1993-09-30,5962.59649658203,-9449.19943875872,980.99615,79.772194,4030.863,"AltS74F80",1993,9
1993-10-31,11250,-4468.61215327736,4030.863,79.96282,7781.1772,"AltS74F80",1993,10
1993-11-30,5622.15814409533,-9483.92610042576,7781.1772,82.81312,8350.181,"AltS74F80",1993,11
1993-12-31,6464.64144208698,-9018.20469501438,8350.181,85.61576,11355.773,"AltS74F80",1993,12
1994-01-31,7931.46595455525,-5000,11355.773,85.54894,6152.342,"AltS74F80",1994,1
1994-02-28,21802.2470641723,-4316.42857142857,6152.342,71.78392,2294.1453,"AltS74F80",1994,2
1994-03-31,9687.5,-3372.48863613382,2294.1453,74.01177,2798.7668,"AltS74F80",1994,3
1994-04-30,10363.7452504304,-1783.84913228952,2798.7668,78.85934,6409.408,"AltS74F80",1994,4
1994-05-31,7303.15249993686,-2104.94276240132,6409.408,81.973854,8096.3213,"AltS74F80",1994,5
1994-06-30,7100,-4442.77332787163,8096.3213,83.783134,9870.432,"AltS74F80",1994,6
1994-07-31,4000,-5448.15651329927,9870.432,87.34779,11463.759,"AltS74F80",1994,7
1994-08-31,3000,-4063.33209392542,11463.759,91.14309,14810.773,"AltS74F80",1994,8
1994-09-30,3000,-3727.39973571958,14810.773,92.779785,11198.11,"AltS74F80",1994,9
1994-10-31,3229.14502036892,-2795.22391071013,11198.11,93.98173,11636.885,"AltS74F80",1994,10
1994-11-30,6875.78702459314,-2579.74740662561,11636.885,91.74966,9851.969,"AltS74F80",1994,11
1994-12-31,8262.16942838249,-7589.48243877984,9851.969,87.70094,5774.7544,"AltS74F80",1994,12
1995-01-31,136995.596049509,-3645.16129032258,5774.7544,53.99811,615.9768,"AltS74F80",1995,1
1995-02-28,60490.6527563667,-4464.28571428572,615.9768,54.70096,232.95561,"AltS74F80",1995,2
1995-03-31,203342.408840033,-3395.54752985862,232.95561,51.466747,232.3902,"AltS74F80",1995,3
1995-04-30,63281.2417709664,-3995,232.3902,54.630306,230.91841,"AltS74F80",1995,4
1995-05-31,70480.9217019757,44.4461059133231,230.91841,54.02264,235.60548,"AltS74F80",1995,5
1995-06-30,25567.3959159973,-4262.18219030251,235.60548,61.674572,476.15277,"AltS74F80",1995,6
1995-07-31,9062.5,-9065.10777790027,476.15277,74.01072,2724.1826,"AltS74F80",1995,7
1995-08-31,14375,-7535.61181565566,2724.1826,73.97194,5174.6387,"AltS74F80",1995,8
1995-09-30,7305.55555566667,-8569.95640450848,5174.6387,78.50437,5711.267,"AltS74F80",1995,9
1995-10-31,10156.25,-4712.72140711783,5711.267,79.96661,7823.763,"AltS74F80",1995,10
1995-11-30,4500,-10003.8779792307,7823.763,84.652336,9077.837,"AltS74F80",1995,11
1995-12-31,29591.6832187578,-5290.32258064516,9077.837,66.641914,6124.872,"AltS74F80",1995,12
1996-01-31,42899.1037997838,-4516.12903225806,6124.872,58.03405,787.8469,"AltS74F80",1996,1
1996-02-29,146325.092552053,-4048.27586206897,787.8469,52.216366,254.85867,"AltS74F80",1996,2
1996-03-31,73804.557227451,-3500,254.85867,53.759937,229.73334,"AltS74F80",1996,3
1996-04-30,36413.4099521695,-1032.62692696003,229.73334,58.25387,315.11606,"AltS74F80",1996,4
1996-05-31,45492.1570334753,-1322.01378847352,315.11606,57.18208,387.41992,"AltS74F80",1996,5
1996-06-30,7383.75,-4904.94520081084,387.41992,73.28756,2118.4373,"AltS74F80",1996,6
1996-07-31,16250,-7672.85353282243,2118.4373,73.98327,4872.234,"AltS74F80",1996,7
1996-08-31,11292.2119140625,-11313.3632818447,4872.234,73.98918,4088.7356,"AltS74F80",1996,8
1996-09-30,7187.5,-8992.46812082061,4088.7356,80.057655,6093.5396,"AltS74F80",1996,9
1996-10-31,10156.25,-4441.20577579874,6093.5396,79.99422,7826.3994,"AltS74F80",1996,10
1996-11-30,6976.53626897238,-8729.80681594074,7826.3994,82.20958,8339.5,"AltS74F80",1996,11
1996-12-31,109840.125498799,-1971.61213458415,8339.5,54.044037,1491.187,"AltS74F80",1996,12
1997-01-31,300314.452396213,24773.7696679866,1491.187,48.81906,229.34341,"AltS74F80",1997,1
1997-02-28,70944.5957882735,93.5918059970996,229.34341,54.121784,229.20515,"AltS74F80",1997,2
1997-03-31,20915.2149680426,-3500,229.20515,63.13734,702.94366,"AltS74F80",1997,3
1997-04-30,14113.118355427,-1573.77668216054,702.94366,69.94387,2072.4773,"AltS74F80",1997,4
1997-05-31,10486.7287582582,-2373.4148539042,2072.4773,76.717186,4494.006,"AltS74F80",1997,5
1997-06-30,9639.84409831245,-4550.15859344443,4494.006,79.37041,6644.147,"AltS74F80",1997,6
1997-07-31,15156.25,-10264.1296245171,6644.147,73.98262,6066.1978,"AltS74F80",1997,7
1997-08-31,11875,-10955.6869671094,6066.1978,73.93542,4283.6694,"AltS74F80",1997,8
1997-09-30,7834.65815053705,-4625.50908260577,4283.6694,79.07907,5508.909,"AltS74F80",1997,9
1997-10-31,9687.5,-4638.3412499401,5508.909,79.93369,7701.3438,"AltS74F80",1997,10
1997-11-30,8076.46231713627,-8916.17606013286,7701.3438,81.44121,8022.3794,"AltS74F80",1997,11
1997-12-31,16003.2842664756,-5290.32258064517,8022.3794,74.41013,7168.6826,"AltS74F80",1997,12
1998-01-31,84310.634107725,-4516.12903225806,7168.6826,54.494312,974.5397,"AltS74F80",1998,1
1998-02-28,294888.698068042,3672.51112033927,974.5397,49.187477,232.33386,"AltS74F80",1998,2
1998-03-31,97509.7601470959,-3500,232.33386,52.93989,226.99501,"AltS74F80",1998,3
1998-04-30,49126.4115387538,-2942.13851056579,226.99501,55.94639,239.60487,"AltS74F80",1998,4
1998-05-31,65845.9703405223,42.4257614457227,239.60487,54.352097,248.76283,"AltS74F80",1998,5
1998-06-30,48050.0734465232,-1977.73394189566,248.76283,56.027813,267.41965,"AltS74F80",1998,6
1998-07-31,13016.1587741936,-8171.53030085068,267.41965,68.26709,1332.3793,"AltS74F80",1998,7
1998-08-31,12343.75,-9432.13866751962,1332.3793,74.043304,3783.815,"AltS74F80",1998,8
1998-09-30,13254.9169687328,-8151.84825191077,3783.815,73.499626,4610.4395,"AltS74F80",1998,9
1998-10-31,11481.3454692478,-8852.08045518086,4610.4395,75.248764,4906.292,"AltS74F80",1998,10
1998-11-30,26151.5803977701,-8777.83527557341,4906.292,65.74937,3287.475,"AltS74F80",1998,11
1998-12-31,34468.020165731,-5290.32258064516,3287.475,60.289513,999.7486,"AltS74F80",1998,12
1999-01-31,41910.9203833126,-4516.12903225807,999.7486,58.104115,501.98883,"AltS74F80",1999,1
1999-02-28,129541.143624091,-4033.03571428571,501.98883,52.515167,258.58536,"AltS74F80",1999,2
1999-03-31,68782.8338577242,-3500,258.58536,54.03133,229.91388,"AltS74F80",1999,3
1999-04-30,23444.9540736627,-2366.95536496433,229.91388,62.130375,610.58453,"AltS74F80",1999,4
1999-05-31,14978.5142872098,-2058.82411840934,610.58453,69.21447,1951.2902,"AltS74F80",1999,5
1999-06-30,7898.61111113333,-4693.80277775753,1951.2902,78.21879,4572.5728,"AltS74F80",1999,6
1999-07-31,15937.5,-7774.8150442194,4572.5728,73.94836,5860.94,"AltS74F80",1999,7
1999-08-31,11576.2982177734,-11355.2366995096,5860.94,73.71699,4013.674,"AltS74F80",1999,8
1999-09-30,7031.25,-6114.79997718674,4013.674,80.024445,5967.0283,"AltS74F80",1999,9
1999-10-31,10156.25,-5472.23217765038,5967.0283,79.99642,8059.613,"AltS74F80",1999,10
1999-11-30,5574.47345235642,-9253.53050130704,8059.613,83.59732,8987.939,"AltS74F80",1999,11
1999-12-31,4500,-5325.70651711629,8987.939,87.909836,12524.713,"AltS74F80",1999,12
2000-01-31,23913.0684899282,-3645.16129032258,12524.713,71.601364,2722.2002,"AltS74F80",2000,1
2000-02-29,130923.506491229,-4172.41379310345,2722.2002,53.102768,302.29526,"AltS74F80",2000,2
2000-03-31,84635.7423454248,-3500,302.29526,53.336758,227.7849,"AltS74F80",2000,3
2000-04-30,19881.0262944985,-1128.99604000855,227.7849,63.29462,715.2901,"AltS74F80",2000,4
2000-05-31,13125.434451795,-2126.17815946183,715.2901,71.640976,2555.3098,"AltS74F80",2000,5
2000-06-30,7921.53757563684,-4689.4333333128,2555.3098,79.344124,5502.69,"AltS74F80",2000,6
2000-07-31,17812.5,-7953.01130739773,5502.69,73.99495,1679.3477,"AltS74F80",2000,7
2000-08-31,14062.5,-11341.5455663586,1679.3477,73.92798,861.07495,"AltS74F80",2000,8
2000-09-30,6994.60729201475,-4018.48704064001,861.07495,79.219604,3766.77,"AltS74F80",2000,9
2000-10-31,10312.5,-4184.51346649707,3766.77,80.01673,7587.5103,"AltS74F80",2000,10
2000-11-30,4500,-7787.33587729372,7587.5103,84.62623,9381.601,"AltS74F80",2000,11
2000-12-31,4500,-5467.37156046793,9381.601,88.63649,13323.759,"AltS74F80",2000,12
2001-01-31,13018.4868473723,-5000,13323.759,82.75024,5126.5605,"AltS74F80",2001,1
2001-02-28,24129.3691910114,-4316.42857142857,5126.5605,66.86686,2812.8162,"AltS74F80",2001,2
2001-03-31,21216.7761536376,-3935,2812.8162,64.71244,1597.6881,"AltS74F80",2001,3
2001-04-30,10860.0451905254,-1992.95391150925,1597.6881,72.88271,2941.0435,"AltS74F80",2001,4
2001-05-31,10394.9668556657,-2263.87705603602,2941.0435,78.536705,6137.06,"AltS74F80",2001,5
2001-06-30,7100,-3304.47942482815,6137.06,81.87736,7605.526,"AltS74F80",2001,6
2001-07-31,5493.43709192178,-4871.58880668259,7605.526,86.23893,5858.4233,"AltS74F80",2001,7
2001-08-31,3500,-3800.90310560159,5858.4233,90.11514,10967.44,"AltS74F80",2001,8
2001-09-30,3035.61337813042,-4917.10695865945,10967.44,92.176186,10481.952,"AltS74F80",2001,9
2001-10-31,4073.72384676285,-3844.79719131822,10481.952,92.85508,11108.597,"AltS74F80",2001,10
2001-11-30,7118.43520101888,-5581.5066390195,11108.597,89.88281,8777.44,"AltS74F80",2001,11
2001-12-31,33061.531607649,-5290.32258064516,8777.44,65.34185,4377.3027,"AltS74F80",2001,12
2002-01-31,46878.0901509344,-4516.12903225806,4377.3027,57.21625,599.5885,"AltS74F80",2002,1
2002-02-28,17715.7931149403,-4156.25,599.5885,64.967125,853.50586,"AltS74F80",2002,2
2002-03-31,18043.4981365044,-3500,853.50586,67.56517,2014.5648,"AltS74F80",2002,3
2002-04-30,10190.2602926917,-2407.66593000056,2014.5648,74.48914,3495.5667,"AltS74F80",2002,4
2002-05-31,10183.0007152889,-1901.86965187574,3495.5667,79.07766,5912.7217,"AltS74F80",2002,5
2002-06-30,7100,-5000,5912.7217,81.966995,7631.6416,"AltS74F80",2002,6
2002-07-31,6712.98290803665,-7017.69200716579,7631.6416,84.94053,5057.1724,"AltS74F80",2002,7
2002-08-31,4000,-6173.42041886129,5057.1724,89.024864,6794.329,"AltS74F80",2002,8
2002-09-30,3045.62009845458,-4922.27576194817,6794.329,91.863754,9765.33,"AltS74F80",2002,9
2002-10-31,4000,-4047.12062581023,9765.33,92.62132,10563.028,"AltS74F80",2002,10
2002-11-30,6176.22598954306,-5010.14033665423,10563.028,91.12124,9218.1,"AltS74F80",2002,11
2002-12-31,42557.3476386225,-5290.32258064516,9218.1,62.984116,1367.0364,"AltS74F80",2002,12
2003-01-31,59471.8896839433,-4516.12903225806,1367.0364,55.380035,289.52313,"AltS74F80",2003,1
2003-02-28,22971.3347564417,-4033.03571428571,289.52313,62.412296,582.1174,"AltS74F80",2003,2
2003-03-31,19759.396904205,-3500,582.1174,65.74157,1309.8818,"AltS74F80",2003,3
2003-04-30,32766.7088325272,-2283.87451167976,1309.8818,61.144444,1052.6975,"AltS74F80",2003,4
2003-05-31,33300.7118597736,-1987.87391746764,1052.6975,60.267494,603.0625,"AltS74F80",2003,5
2003-06-30,8003.81961113333,-4689.4333333128,603.0625,73.87338,2255.7217,"AltS74F80",2003,6
2003-07-31,16875,-9938.74043224353,2255.7217,73.90091,1341.7208,"AltS74F80",2003,7
2003-08-31,14388.7689208984,-11394.8238035092,1341.7208,73.58416,924.7218,"AltS74F80",2003,8
2003-09-30,6093.75,-5313.3799185207,924.7218,79.993256,4018.4949,"AltS74F80",2003,9
2003-10-31,10937.5,-3768.21180680701,4018.4949,80.03946,8141.6113,"AltS74F80",2003,10
2003-11-30,4992.15087126927,-7488.86418604326,8141.6113,83.6392,8901.425,"AltS74F80",2003,11
2003-12-31,26569.9588283937,-5290.32258064516,8901.425,68.652016,1916.4059,"AltS74F80",2003,12
2004-01-31,33196.9529801675,-4516.12903225806,1916.4059,60.590744,791.5836,"AltS74F80",2004,1
2004-02-29,95248.9281613207,-4172.41379310345,791.5836,53.54301,298.7989,"AltS74F80",2004,2
2004-03-31,46903.7500437555,-3500,298.7989,56.402637,261.67712,"AltS74F80",2004,3
2004-04-30,14232.1452663368,-2499.8251393104,261.67712,67.141945,1141.0592,"AltS74F80",2004,4
2004-05-31,9258.50810557243,-1967.4407226798,1141.0592,77.49035,4088.194,"AltS74F80",2004,5
2004-06-30,9598.29435064945,-4689.4333333128,4088.194,80.25508,6702.9175,"AltS74F80",2004,6
2004-07-31,17343.75,-11272.241351922,6702.9175,73.99583,1550.3378,"AltS74F80",2004,7
2004-08-31,14355.193082883,-11486.4458627004,1550.3378,73.62215,868.6632,"AltS74F80",2004,8
2004-09-30,6434.97678999789,-4124.6686496271,868.6632,79.455635,3932.4023,"AltS74F80",2004,9
2004-10-31,10625,-4440.11971068255,3932.4023,80.050934,8038.754,"AltS74F80",2004,10
2004-11-30,4785.8831981403,-7329.91298843697,8038.754,85.45325,5688.3613,"AltS74F80",2004,11
2004-12-31,17810.2447697296,-5290.32258064516,5688.3613,76.344826,2536.31,"AltS74F80",2004,12
2005-01-31,40238.3789971207,-4516.12903225806,2536.31,59.63802,761.6419,"AltS74F80",2005,1
2005-02-28,29347.4467475926,-4156.25,761.6419,60.942585,619.87366,"AltS74F80",2005,2
2005-03-31,39690.0005636583,-3500,619.87366,58.671036,600.50323,"AltS74F80",2005,3
2005-04-30,24227.7328814069,-534.356619160811,600.50323,62.878624,854.5218,"AltS74F80",2005,4
2005-05-31,44809.3551774498,-3462.63487138911,854.5218,58.028698,648.75397,"AltS74F80",2005,5
2005-06-30,19434.5031532301,-5000,648.75397,64.70969,841.80493,"AltS74F80",2005,6
2005-07-31,6500,-8731.5957812633,841.80493,79.79752,1672.1683,"AltS74F80",2005,7
2005-08-31,4000,-10379.4364408396,1672.1683,86.62137,5907.4775,"AltS74F80",2005,8
2005-09-30,3704.23752505555,-8227.19262470702,5907.4775,89.12786,8227.543,"AltS74F80",2005,9
2005-10-31,4000,-7617.14169368358,8227.543,91.62515,8606.173,"AltS74F80",2005,10
2005-11-30,5512.15840492296,-7655.95235051809,8606.173,91.53697,8250.4375,"AltS74F80",2005,11
2005-12-31,90416.56509862,-5290.32258064516,8250.4375,56.495026,1045.2585,"AltS74F80",2005,12
2006-01-31,139720.956807669,-4516.12903225806,1045.2585,52.332798,229.46231,"AltS74F80",2006,1
2006-02-28,61111.2733787724,-4464.28571428571,229.46231,54.690266,232.70018,"AltS74F80",2006,2
2006-03-31,133180.055918448,-1648.80917775988,232.70018,52.495693,231.47987,"AltS74F80",2006,3
2006-04-30,147336.850353695,2772.92211020422,231.47987,52.189377,228.70291,"AltS74F80",2006,4
2006-05-31,49346.0025542179,4697.20220480291,228.70291,56.166286,241.04584,"AltS74F80",2006,5
2006-06-30,11331.65,-4123.31570213,241.04584,69.42603,1345.7046,"AltS74F80",2006,6
2006-07-31,13281.25,-7764.78319434009,1345.7046,73.98011,3867.1777,"AltS74F80",2006,7
2006-08-31,12500,-7265.38962007484,3867.1777,73.92359,4631.241,"AltS74F80",2006,8
2006-09-30,7682.61710526051,-7463.99192874257,4631.241,78.936424,5875.139,"AltS74F80",2006,9
2006-10-31,9687.5,-5685.55342929651,5875.139,79.91705,7642.719,"AltS74F80",2006,10
2006-11-30,5330.13533176758,-9362.01515421948,7642.719,83.75297,8575.396,"AltS74F80",2006,11
2006-12-31,17006.3027239243,-5290.32258064516,8575.396,74.95365,8182.835,"AltS74F80",2006,12
2007-01-31,6514.85583253039,-5000,8182.835,78.9284,5860.678,"AltS74F80",2007,1
2007-02-28,25189.5693710171,-4156.25,5860.678,68.57491,1625.2362,"AltS74F80",2007,2
2007-03-31,13077.6434756959,-3500,1625.2362,69.71999,1817.8524,"AltS74F80",2007,3
2007-04-30,10616.3686732864,-2162.61700487538,1817.8524,76.234566,4552.78,"AltS74F80",2007,4
2007-05-31,10192.7125826837,-2487.22001907455,4552.78,78.61589,6467.809,"AltS74F80",2007,5
2007-06-30,7100,-5000,6467.809,82.00267,7690.0024,"AltS74F80",2007,6
2007-07-31,9666.44572351345,-11107.2461745904,7690.0024,82.26783,3579.594,"AltS74F80",2007,7
2007-08-31,4000,-8739.52996890841,3579.594,86.57298,4987.4873,"AltS74F80",2007,8
2007-09-30,3046.76062009943,-5622.92959277419,4987.4873,90.72998,9016.887,"AltS74F80",2007,9
2007-10-31,4000,-4207.85733647474,9016.887,92.47546,10458.576,"AltS74F80",2007,10
2007-11-30,5125.53272302954,-3057.6437235546,10458.576,92.38976,10489.503,"AltS74F80",2007,11
2007-12-31,7517.09243634903,-3660.4676525896,10489.503,89.32272,7398.7285,"AltS74F80",2007,12
2008-01-31,28152.1849764038,-3645.16129032258,7398.7285,67.66644,4052.0122,"AltS74F80",2008,1
2008-02-29,23932.5291285941,-4172.41379310345,4052.0122,63.451347,1068.2783,"AltS74F80",2008,2
2008-03-31,14279.9079622128,-3935,1068.2783,69.162094,1856.9077,"AltS74F80",2008,3
2008-04-30,9986.17329446841,-2377.10490918291,1856.9077,76.42319,4107.5776,"AltS74F80",2008,4
2008-05-31,9337.70440798774,-1067.13566014597,4107.5776,79.9006,6281.369,"AltS74F80",2008,5
2008-06-30,7100,-5000,6281.369,82.59022,8104.0806,"AltS74F80",2008,6
2008-07-31,5000,-5780.57565929617,8104.0806,86.15095,10870.85,"AltS74F80",2008,7
2008-08-31,3771.83254164131,-3624.28463519288,10870.85,90.39773,8393.373,"AltS74F80",2008,8
2008-09-30,3152.59450819006,-4689.23764804465,8393.373,92.37478,10482.377,"AltS74F80",2008,9
2008-10-31,4000,-2032.68023207524,10482.377,92.51693,10236.69,"AltS74F80",2008,10
2008-11-30,5718.36659208031,-2414.85972709634,10236.69,92.14302,9563.821,"AltS74F80",2008,11
2008-12-31,6437.70276446425,-2663.46343446328,9563.821,90.017685,8004.138,"AltS74F80",2008,12
2009-01-31,7800.00337514213,-2458.82510632032,8004.138,87.703186,6601.1064,"AltS74F80",2009,1
2009-02-28,27144.4370167161,-4427.32142857143,6601.1064,68.91686,1567.5345,"AltS74F80",2009,2
2009-03-31,24639.6024805668,-3935,1567.5345,63.111786,784.5346,"AltS74F80",2009,3
2009-04-30,16171.0030925481,-2534.67473927797,784.5346,67.91257,1634.5181,"AltS74F80",2009,4
2009-05-31,8756.56308100398,-1862.3731487358,1634.5181,77.245575,4082.3604,"AltS74F80",2009,5
2009-06-30,9511.667,-5000,4082.3604,80.47612,6499.5312,"AltS74F80",2009,6
2009-07-31,5000,-5291.08403650736,6499.5312,83.93415,8305.245,"AltS74F80",2009,7
2009-08-31,3500,-3688.58038160838,8305.245,88.7261,12199.947,"AltS74F80",2009,8
2009-09-30,3000,-4747.81090063928,12199.947,91.732704,9820.224,"AltS74F80",2009,9
2009-10-31,4430.30507224319,-5077.96448238623,9820.224,92.0604,9833.124,"AltS74F80",2009,10
2009-11-30,4500,-3372.56317013635,9833.124,92.78098,9288.872,"AltS74F80",2009,11
2009-12-31,6620.7733653671,-4030.41176373687,9288.872,91.15008,7990.0312,"AltS74F80",2009,12
2010-01-31,30091.4987707883,-3645.16129032258,7990.0312,68.13576,1492.4083,"AltS74F80",2010,1
2010-02-28,31311.9214963419,-4156.25,1492.4083,60.7706,574.71204,"AltS74F80",2010,2
2010-03-31,19577.2731721644,-3500,574.71204,64.954926,1082.8113,"AltS74F80",2010,3
2010-04-30,27933.2557950222,-1559.18756209058,1082.8113,62.905342,1305.816,"AltS74F80",2010,4
2010-05-31,20049.4595625798,-2046.13124433831,1305.816,65.4918,1374.2799,"AltS74F80",2010,5
2010-06-30,9290.36273331662,-5000,1374.2799,74.97632,3174.19,"AltS74F80",2010,6
2010-07-31,6500,-9693.30228230102,3174.19,83.12521,3438.4763,"AltS74F80",2010,7
2010-08-31,4921.07950944854,-10578.360080623,3438.4763,86.13607,5479.1685,"AltS74F80",2010,8
2010-09-30,4315.29866820811,-9107.19643816994,5479.1685,87.87627,11311.996,"AltS74F80",2010,9
2010-10-31,9064.29900227983,-9412.63384846011,11311.996,84.742004,5328.9697,"AltS74F80",2010,10
2010-11-30,7330.3163423811,-9108.54593963079,5328.9697,83.99596,7570.838,"AltS74F80",2010,11
2010-12-31,70075.2280998869,-5290.32258064516,7570.838,56.847275,2520.0356,"AltS74F80",2010,12
2011-01-31,34830.7360904446,-4516.12903225806,2520.0356,59.00832,392.0524,"AltS74F80",2011,1
2011-02-28,42138.643113802,-1761.42980046049,392.0524,57.965656,470.60284,"AltS74F80",2011,2
2011-03-31,141762.667829577,2619.76805005672,470.60284,52.46594,259.15402,"AltS74F80",2011,3
2011-04-30,47997.4160883783,-3842.93551786183,259.15402,56.263546,248.04442,"AltS74F80",2011,4
2011-05-31,39876.8794745678,-1198.22641196635,248.04442,58.05227,355.87814,"AltS74F80",2011,5
2011-06-30,31713.7042716781,-5000,355.87814,60.45745,498.66315,"AltS74F80",2011,6
2011-07-31,9037.53861409797,-9698.99228080467,498.66315,72.94796,2303.982,"AltS74F80",2011,7
2011-08-31,14531.25,-9568.46246986031,2303.982,73.96558,4788.456,"AltS74F80",2011,8
2011-09-30,7465.72237200557,-8518.61532324388,4788.456,78.24938,5404.4497,"AltS74F80",2011,9
2011-10-31,10312.5,-7758.52075466642,5404.4497,79.902306,7485.786,"AltS74F80",2011,10
2011-11-30,4975.48130187218,-9376.19616605891,7485.786,83.88618,8565.149,"AltS74F80",2011,11
2011-12-31,4777.6001557345,-7395.94441597959,8565.149,88.93217,6681.1377,"AltS74F80",2011,12
2012-01-31,10643.0549457651,-5000,6681.1377,85.22402,4962.7534,"AltS74F80",2012,1
2012-02-29,10889.655,-4450.04617658927,4962.7534,81.193695,2483.8335,"AltS74F80",2012,2
2012-03-31,19857.4453162448,-3935,2483.8335,69.22963,2888.7642,"AltS74F80",2012,3
2012-04-30,20947.4946262406,-2060.41553777096,2888.7642,65.66751,2156.0962,"AltS74F80",2012,4
2012-05-31,12018.0373399011,-2316.84797095598,2156.0962,72.272194,3017.2268,"AltS74F80",2012,5
2012-06-30,6875,-5000,3017.2268,81.091484,5915.6484,"AltS74F80",2012,6
2012-07-31,9397.3776729549,-11304.4630084008,5915.6484,82.05103,3250.8728,"AltS74F80",2012,7
2012-08-31,4000,-10846.7703876013,3250.8728,86.136185,4612.9536,"AltS74F80",2012,8
2012-09-30,3058.26887140873,-6055.13184794751,4612.9536,89.68501,11962.388,"AltS74F80",2012,9
2012-10-31,4000,-5878.55913923285,11962.388,91.803566,9777.648,"AltS74F80",2012,10
2012-11-30,6542.2843505946,-6368.29694685969,9777.648,90.454384,8755.585,"AltS74F80",2012,11
2012-12-31,64327.0134415883,-5290.32258064516,8755.585,58.50244,1140.48,"AltS74F80",2012,12
2013-01-31,19543.9864387577,-4516.12903225806,1140.48,63.884792,888.06836,"AltS74F80",2013,1
2013-02-28,17129.465,-4475,888.06836,67.82078,2058.6755,"AltS74F80",2013,2
2013-03-31,8764.86067409003,-3500,2058.6755,76.20859,3679.6792,"AltS74F80",2013,3
2013-04-30,10577.1970250185,-1871.65557383705,3679.6792,79.2003,6625.9478,"AltS74F80",2013,4
2013-05-31,9792.66741487278,-2574.13337158987,6625.9478,79.560585,7416.641,"AltS74F80",2013,5
