"Date","OUTFLOW","OMR","MTZ_EC_prev","X2_prev","X2_current","MTZ_EC_current"
1949-05-31,9251.613,-2669.40170428639,12116.96,67.94162,77.90749,17138.875
1949-06-30,7100,-4471.2433271556,17138.875,77.90749,82.43056,20211.678
1949-07-31,5000,-5040.19880733163,20211.678,82.43056,85.54489,22701.22
1949-08-31,3500,-3077.45047602418,22701.22,85.54489,89.62568,25079.598
1949-09-30,3000,-4445.23995895976,25079.598,89.62568,92.41748,26912.625
1949-10-31,4000,-3773.58016613103,26912.625,92.41748,92.920586,26030.838
1949-11-30,4863.97864852495,-3205.13919684901,26030.838,92.920586,92.601295,24922.738
1949-12-31,5848.01252263536,-2197.40705199054,24922.738,92.601295,91.64936,22851.87
1950-01-31,25435.3294510818,-3645.16129032258,22851.87,91.64936,71.21567,7890.3
1950-02-28,40667.122869833,-4316.42857142857,7890.3,71.21567,58.85592,4083.211
1950-03-31,16354.8384292905,-3935,4083.211,58.85592,66.151474,10923.607
1950-04-30,16398.2504482918,-2411.89730084377,10923.607,66.151474,69.5126,11329.04
1950-05-31,12065.5388089045,-2452.66578167995,11329.04,69.5126,74.127655,14149.08
1950-06-30,7025.8335,-5000,14149.08,74.127655,80.92984,19597.549
1950-07-31,5000,-11004.9386025376,19597.549,80.92984,85.3841,22931.691
1950-08-31,3500,-6053.48025040433,22931.691,85.3841,88.94778,24642.166
1950-09-30,3504.96338861995,-5736.19282214866,24642.166,88.94778,91.68103,25394.389
1950-10-31,5100.72500416333,-6571.08933673787,25394.389,91.68103,91.10831,24351.525
1950-11-30,45547.0627449553,-8185.33833285935,24351.525,91.10831,62.439518,4115.665
1950-12-31,112318.819598821,-4266.81244193156,4115.665,62.439518,52.908554,2257.2422
1951-01-31,77704.3114721388,-4516.12903225806,2257.2422,52.908554,53.511467,2630.8638
1951-02-28,72727.0454783734,-4464.28571428572,2630.8638,53.511467,53.956604,2633.6057
1951-03-31,33032.4233254063,-3500,2633.6057,53.956604,59.42859,5687.068
1951-04-30,12809.995037025,-2338.33766478912,5687.068,59.42859,69.30466,13436.033
1951-05-31,12132.0140033978,-1981.50308904469,13436.033,69.30466,75.294785,14556.013
1951-06-30,9277.20524726592,-4689.4333333128,14556.013,75.294785,78.78985,17356.654
1951-07-31,9862.66274032338,-9032.12772308856,17356.654,78.78985,80.74381,17936.717
1951-08-31,6709.6772,-10759.0542986924,17936.717,80.74381,83.216385,21154.16
1951-09-30,16250,-4454.49918191788,21154.16,83.216385,74.08017,11552.249
1951-10-31,11406.25,-4366.08588980517,11552.249,74.08017,74.04253,14331.368
1951-11-30,5753.08310354547,-9211.35116346647,14331.368,74.04253,82.531876,21183.404
1951-12-31,36157.5258749257,-5290.32258064516,21183.404,82.531876,63.936546,5901.845
1952-01-31,107167.118325159,-4516.12903225806,5901.845,63.936546,53.023006,2346.1345
1952-02-29,102123.787600431,-4482.75862068965,2346.1345,53.023006,52.969387,2349.4817
1952-03-31,73855.0078967365,-3500,2349.4817,52.969387,53.842777,2495.4363
1952-04-30,49160.7986239409,-3995,2495.4363,53.842777,56.148067,3598.4058
1952-05-31,45408.4099912657,-3122.54534897577,3598.4058,56.148067,56.93431,3739.233
1952-06-30,16000.6659171863,-5000,3739.233,56.93431,66.377815,10855.135
1952-07-31,8325.26881722581,-7999.99458602872,10855.135,66.377815,77.31527,17948.205
1952-08-31,6074.5967,-10664.5856943549,17948.205,77.31527,82.87188,21635.729
1952-09-30,16406.25,-3251.3921507832,21635.729,82.87188,73.97201,12277.217
1952-10-31,11250,-3176.71921795551,12277.217,73.97201,73.989265,14403.734
1952-11-30,5541.10940743235,-9390.63607171698,14403.734,73.989265,82.5707,20966.53
1952-12-31,37072.1139501841,-5290.32258064516,20966.53,82.5707,63.572742,4372.188
1953-01-31,96666.4836721512,-4516.12903225806,4372.188,63.572742,53.352238,2425.0818
1953-02-28,22900.5165199059,-4464.28571428571,2425.0818,53.352238,62.165592,7896.5767
1953-03-31,18069.4758044976,-3500,7896.5767,62.165592,66.5925,9295.694
1953-04-30,21510.9468786159,-1972.14286500153,9295.694,66.5925,65.70305,8092.009
1953-05-31,18856.3643522048,-1863.53717056109,8092.009,65.70305,66.87031,10416.781
1953-06-30,11301.2368345468,-5000,10416.781,66.87031,73.471115,16083.1875
1953-07-31,9881.76129457031,-10861.2488671026,16083.1875,73.471115,79.749565,17644.062
1953-08-31,7035.92744414062,-10299.026105595,17644.062,79.749565,82.59278,20464.322
1953-09-30,16406.25,-8356.00145056132,20464.322,82.59278,73.98527,12814.3
1953-10-31,11562.5,-2693.90470813646,12814.3,73.98527,73.902115,14750.737
1953-11-30,4500,-7167.87826944617,14750.737,73.902115,83.311485,20816.22
1953-12-31,4500,-7217.46478112638,20816.22,83.311485,87.8095,23456.428
1954-01-31,21110.5649263089,-3645.16129032258,23456.428,87.8095,73.69525,9723.991
1954-02-28,49873.8882553433,-4156.25,9723.991,73.69525,57.59369,3130.2942
1954-03-31,35328.7587054663,-3500,3130.2942,57.59369,58.957207,4687.374
1954-04-30,32824.1373137869,-2531.18401259694,4687.374,58.957207,60.124058,5003.169
1954-05-31,14637.8721398285,-2203.63676830535,5003.169,60.124058,68.30729,12282.607
1954-06-30,8099.42573825834,-4689.4333333128,12282.607,68.30729,78.34527,18941.045
1954-07-31,12701.6723398383,-10172.5038035165,18941.045,78.34527,78.66333,15323.917
1954-08-31,6935.26363916016,-11362.9924633619,15323.917,78.66333,81.626656,19090.324
1954-09-30,16250,-3860.36595195221,19090.324,81.626656,73.90808,11615.029
1954-10-31,11718.75,-2650.22695738408,11615.029,73.90808,73.9744,15677.732
1954-11-30,5914.64681825988,-9063.4184579222,15677.732,73.9744,82.08289,21390.277
1954-12-31,16982.2857786852,-5290.32258064516,21390.277,82.08289,74.39851,11366.437
1955-01-31,18150.5772336977,-4516.12903225806,11366.437,74.39851,68.0092,10218.333
1955-02-28,10156.25,-4242.67968470698,10218.333,68.0092,73.95897,15233.352
1955-03-31,7699.54143518518,-3191.29180404421,15233.352,73.95897,80.26344,19262.254
1955-04-30,12501.9797457556,-1505.66324945882,19262.254,80.26344,77.57333,15379.006
1955-05-31,9994.92064987778,-458.718731252973,15379.006,77.57333,78.04471,16368.068
1955-06-30,7673.3335,-5000,16368.068,78.04471,81.5393,18578.111
1955-07-31,5515.33373146535,-4728.54936156118,18578.111,81.5393,85.69276,21975.3
1955-08-31,4285.74153743788,-4071.33091279247,21975.3,85.69276,89.28656,24206.77
1955-09-30,3000,-4868.27480042437,24206.77,89.28656,91.51037,25778.049
1955-10-31,4000,-3914.12425736089,25778.049,91.51037,92.780075,25171.611
1955-11-30,5342.46538621686,-3543.97832452999,25171.611,92.780075,92.28493,25499.744
1955-12-31,106842.488142879,-5275.77744910032,25499.744,92.28493,55.482807,2301.8904
1956-01-31,187128.756538578,-347.384879869613,2301.8904,55.482807,51.43953,1843.3274
1956-02-29,96826.5392304115,-4482.75862068965,1843.3274,51.43953,52.916916,2432.4226
1956-03-31,40105.0364014808,-3500,2432.4226,52.916916,57.558094,4224.9614
1956-04-30,18650.6460176293,-1152.33214961949,4224.9614,57.558094,65.24201,9941.736
1956-05-31,21691.5682834559,-2470.55924199799,9941.736,65.24201,65.48213,8582.439
1956-06-30,8189.79021119871,-4231.26711895975,8582.439,65.48213,75.543,17094.248
1956-07-31,9384.63939526135,-9332.24069018134,17094.248,75.543,80.17482,17242.422
1956-08-31,6330.31849902344,-8913.88394692546,17242.422,80.17482,82.19111,21031.623
1956-09-30,16250,-6344.43758362916,21031.623,82.19111,74.03518,12564.505
1956-10-31,11406.25,-3347.27224829555,12564.505,74.03518,73.99844,14116.925
1956-11-30,4500,-8681.17997982278,14116.925,73.99844,83.61861,21309.041
1956-12-31,5170.62562368643,-9006.40898015175,21309.041,83.61861,87.58113,23722.791
1957-01-31,10576.9152043595,-3662.55189468536,23722.791,87.58113,84.12783,19058.236
1957-02-28,16961.7510887293,-4156.25,19058.236,84.12783,75.140175,11722.368
1957-03-31,37875.3932901928,-3500,11722.368,75.140175,60.16845,4123.6226
1957-04-30,13776.2952802042,-1764.53294533631,4123.6226,60.16845,68.2758,12460.068
1957-05-31,21930.4482299392,-1970.03692725617,12460.068,68.2758,66.91693,8614.157
1957-06-30,6656.25,-5000,8614.157,66.91693,77.14388,19675.223
1957-07-31,8951.3759302043,-10884.7459639524,19675.223,77.14388,82.03474,19351.55
1957-08-31,4000,-7997.75055445496,19351.55,82.03474,86.03076,23817.463
1957-09-30,4250.88189439998,-7239.72789079518,23817.463,86.03076,89.36709,24810.941
1957-10-31,18696.0528439233,-1317.35547641488,24810.941,89.36709,75.20478,10816.856
1957-11-30,4500,-8205.33631554666,10816.856,75.20478,80.326256,21277.924
1957-12-31,21200.8177224054,-5290.32258064516,21277.924,80.326256,71.59464,8900.965
1958-01-31,36949.9177596374,-4516.12903225806,8900.965,71.59464,59.9045,4679.1904
1958-02-28,214315.357756529,-4156.25,4679.1904,59.9045,50.851112,1679.4941
1958-03-31,113312.778534582,-3500,1679.4941,50.851112,52.646324,2108.292
1958-04-30,99095.010507994,-1450.75083292132,2108.292,52.646324,53.04855,2305.8418
1958-05-31,30476.4017317442,-1134.13480630468,2305.8418,53.04855,59.96599,5822.415
1958-06-30,10466.1396403732,-5000,5822.415,59.96599,71.719505,15226.728
1958-07-31,8569.38771371018,-9132.41734086021,15226.728,71.719505,79.68196,18475.932
1958-08-31,6356.855,-10155.2944271616,18475.932,79.68196,82.619514,20816.904
1958-09-30,16250,-8998.63814904559,20816.904,82.619514,73.92159,11851.666
1958-10-31,11562.5,-3944.41513929202,11851.666,73.92159,74.03458,14592.567
1958-11-30,4500,-9665.54054659738,14592.567,74.03458,83.525055,21893.395
1958-12-31,4791.20052654855,-9724.67116317165,21893.395,83.525055,87.86298,23474.283
1959-01-31,25245.3149629519,-3645.16129032259,23474.283,87.86298,70.004074,7144.2065
1959-02-28,54150.3990829455,-4156.25,7144.2065,70.004074,56.58241,3011.2644
1959-03-31,14540.7060538343,-3500,3011.2644,56.58241,66.83157,11467.808
1959-04-30,10651.589452459,-2348.33100553851,11467.808,66.83157,75.79979,16616.545
1959-05-31,10848.5972494734,-2532.09419359603,16616.545,75.79979,78.22913,15290.843
1959-06-30,7100,-5000,15290.843,78.22913,81.51481,19491.803
1959-07-31,7515.58794744383,-7581.22884925524,19491.803,81.51481,83.974075,20427.568
1959-08-31,4000,-6706.33635652409,20427.568,83.974075,87.98283,24010.514
1959-09-30,5830.62229958506,-8000.51248770837,24010.514,87.98283,88.180084,23364.719
1959-10-31,4000,-4056.07230340054,23364.719,88.180084,89.3875,23801.246
1959-11-30,4500,-3307.97937041352,23801.246,89.3875,91.94075,24246.781
1959-12-31,5330.60920278945,-2478.04537123479,24246.781,91.94075,91.05235,23831.51
1960-01-31,11065.5184894053,-2757.24398522317,23831.51,91.05235,84.888565,17596.297
1960-02-29,36567.7647770072,-4445.51724137931,17596.297,84.888565,62.65235,4913.3896
1960-03-31,19109.6374727121,-3935,4913.3896,62.65235,64.668274,8629.587
1960-04-30,15180.6503261546,-2112.39494866069,8629.587,64.668274,69.848274,11514.382
1960-05-31,7923.82971646842,-2470.23336989301,11514.382,69.848274,78.51335,18184.324
1960-06-30,7100,-5000,18184.324,78.51335,83.217445,20642.99
1960-07-31,5645.80765468361,-11444.3397611625,20642.99,83.217445,85.05651,22635.486
1960-08-31,3681.79546778123,-4979.00250730212,22635.486,85.05651,89.89176,24973.6
1960-09-30,3576.21655285712,-4444.36471235914,24973.6,89.89176,92.02854,26314.248
1960-10-31,4000,-3933.88829615524,26314.248,92.02854,91.996796,25461.596
1960-11-30,7316.60008727472,-5455.3493061342,25461.596,91.996796,90.26778,22648.734
1960-12-31,10717.9345392374,-5290.32258064516,22648.734,90.26778,82.906105,16563.744
1961-01-31,7816.93272542441,-4999.99999999999,16563.744,82.906105,82.42856,19305.768
1961-02-28,29423.0533231257,-4316.42857142857,19305.768,82.42856,66.06234,5862.311
1961-03-31,14192.3664008769,-3935,5862.311,66.06234,68.17875,11854.071
1961-04-30,10397.3319409554,-1937.95788080755,11854.071,68.17875,75.970085,15090.102
1961-05-31,9279.85403028738,-2335.23299257012,15090.102,75.970085,79.86827,16675.133
1961-06-30,7100,-5000,16675.133,79.86827,82.67196,20786.186
1961-07-31,5000,-8028.02783316043,20786.186,82.67196,85.99982,23502.854
1961-08-31,3500,-3805.60270320529,23502.854,85.99982,89.749626,25361.777
1961-09-30,3300.4228759083,-4766.74617420083,25361.777,89.749626,92.13553,26351.533
1961-10-31,4000,-3557.59627154257,26351.533,92.13553,92.48899,26097.514
1961-11-30,5296.43302618345,-3132.88911976337,26097.514,92.48899,92.09668,25383.709
1961-12-31,10548.5415845778,-5290.32258064516,25383.709,92.09668,85.573616,15891.05
1962-01-31,6000,-4452.73496626106,15891.05,85.573616,85.249275,21691.06
1962-02-28,71143.98282142,-4427.32142857143,21691.06,85.249275,57.330513,2592.5278
1962-03-31,23110.0758524667,-3500,2592.5278,57.330513,62.205334,7778.8306
1962-04-30,13468.4103390657,-2666.32899167383,7778.8306,62.205334,70.2396,12952.3
1962-05-31,12541.8715109435,-2553.06138973456,12952.3,70.2396,74.62011,13809.634
1962-06-30,6875,-4999.99999999999,13809.634,74.62011,80.90843,19448.225
1962-07-31,5000,-10980.0906194533,19448.225,80.90843,85.582016,22846.354
1962-08-31,3500,-6466.55847428908,22846.354,85.582016,88.95009,25022.98
1962-09-30,3672.32019091073,-5436.32090636211,25022.98,88.95009,91.579994,25048.277
1962-10-31,34904.8490138191,-10100.96775573,25048.277,91.579994,65.61293,4189.7183
1962-11-30,4500,-10209.5214871365,4189.7183,65.61293,76.88441,19615.934
1962-12-31,25360.5282515339,-5290.32258064516,19615.934,76.88441,68.57901,8333.689
1963-01-31,13538.9814995235,-4516.12903225806,8333.689,68.57901,69.60568,13468.586
1963-02-28,84070.6796044568,-4033.03571428571,13468.586,69.60568,54.773705,2498.8103
1963-03-31,24303.699113138,-3500,2498.8103,54.773705,61.86965,7222.3086
1963-04-30,93615.881248149,-3362.81641828056,7222.3086,61.86965,53.765392,2504.8142
1963-05-31,25830.0880466761,-2387.45145763626,2504.8142,53.765392,61.579,7069.163
1963-06-30,9000,-5000,7069.163,61.579,73.97181,16047.604
1963-07-31,8325.26881722581,-10439.6841889566,16047.604,73.97181,80.60993,18076.697
1963-08-31,6145.161,-10136.9273904709,18076.697,80.60993,83.02924,21401.186
1963-09-30,16406.25,-8249.61654309664,21401.186,83.02924,74.025635,11981.467
1963-10-31,11250,-2881.66952086813,11981.467,74.025635,73.970055,14991.984
1963-11-30,15181.1221208827,-9022.27473237371,14991.984,73.970055,73.41765,12723.216
1963-12-31,4500,-10092.6879858651,12723.216,73.41765,81.697495,21984.152
1964-01-31,21374.150843084,-3645.16129032258,21984.152,81.697495,72.01229,10045.8955
1964-02-29,9218.32418309885,-4439.33212784814,10045.8955,72.01229,73.970406,16516.627
1964-03-31,8387.49453411462,-3500,16516.627,73.970406,79.999565,17647.35
1964-04-30,10964.9122417705,-2078.09631972427,17647.35,79.999565,78.6842,16012.849
1964-05-31,9447.61615231227,-2540.0899344721,16012.849,78.6842,79.67611,16858.523
1964-06-30,7100,-5000,16858.523,79.67611,82.563995,20454.58
1964-07-31,5598.32166605241,-8264.27144907939,20454.58,82.563995,86.3556,21883.559
1964-08-31,4202.75360285082,-5026.80403267942,21883.559,86.3556,90.08761,23977.154
1964-09-30,3000,-5301.38274631095,23977.154,90.08761,92.10165,26390.91
1964-10-31,4160.17567839637,-3977.38766775835,26390.91,92.10165,92.47773,25784.146
1964-11-30,8284.07474082927,-5999.95586492456,25784.146,92.47773,88.50881,21185.385
1964-12-31,98505.7086216167,-5290.32258064516,21185.385,88.50881,55.26781,2422.9023
1965-01-31,134628.648226124,-4516.12903225806,2422.9023,55.26781,52.135998,2152.047
1965-02-28,36801.7778036032,-4464.28571428571,2152.047,52.135998,58.234406,4639.6177
1965-03-31,14138.8857231179,-3500,4639.6177,58.234406,67.81494,12133.077
1965-04-30,44121.766253226,-1458.54965357565,12133.077,67.81494,59.038357,3590.895
1965-05-31,16190.403463497,-2556.49124482695,3590.895,59.038357,66.62677,10754.289
1965-06-30,7040.23706185973,-3875.66155701769,10754.289,66.62677,78.785576,19041.816
1965-07-31,10981.7821378018,-10600.6805403566,19041.816,78.785576,79.55667,17675.55
1965-08-31,6271.97484087524,-10180.5092498591,17675.55,79.55667,81.59992,20960.166
1965-09-30,16250,-5526.93553988708,20960.166,81.59992,74.06433,11782.6045
1965-10-31,11250,-3868.5501097083,11782.6045,74.06433,74.02861,15383.842
1965-11-30,11948.5477081365,-7773.33756494297,15383.842,74.02861,76.31988,15783.134
1965-12-31,6239.50980871129,-9286.592907303,15783.134,76.31988,81.48405,20418.662
1966-01-31,27887.222859024,-3645.16129032258,20418.662,81.48405,66.46098,6641.556
1966-02-28,27219.6172691043,-4033.03571428571,6641.556,66.46098,62.362946,6494.435
1966-03-31,20441.444933133,-3500,6494.435,62.362946,64.966545,9232.147
1966-04-30,12653.6887459733,-2179.69032256124,9232.147,64.966545,71.24494,14048.398
1966-05-31,10625.8922260253,-2050.89066974982,14048.398,71.24494,77.0757,15681.016
1966-06-30,7100,-5000,15681.016,77.0757,81.7643,19663.996
1966-07-31,9435.94820683997,-11302.1125558636,19663.996,81.7643,82.443184,19279.75
1966-08-31,4000,-8458.91763209366,19279.75,82.443184,86.79876,23874.344
1966-09-30,3030.17028546805,-5312.2561130563,23874.344,86.79876,90.887566,25467.924
1966-10-31,4000,-3986.49804412125,25467.924,90.887566,92.1837,24947.402
1966-11-30,7993.40645376436,-7551.20008024776,24947.402,92.1837,88.85369,21822.654
1966-12-31,36327.2226113774,-5290.32258064515,21822.654,88.85369,63.812546,5415.671
1967-01-31,56420.8989389699,-4516.12903225806,5415.671,63.812546,55.68245,3101.6184
1967-02-28,55026.5853502826,-4464.28571428571,3101.6184,55.68245,55.498528,3083.3567
1967-03-31,56070.0939050313,-3500,3083.3567,55.498528,55.36888,2960.0972
1967-04-30,58243.0252066942,-3526.38621227646,2960.0972,55.36888,55.17477,3024.5632
1967-05-31,43003.4915197157,-1134.13480630468,3024.5632,55.17477,57.264397,4215.383
1967-06-30,19058.1920310385,-5000,4215.383,57.264397,64.875145,9572.157
1967-07-31,8325.26881722581,-7659.56440271321,9572.157,64.875145,76.16198,17150.65
1967-08-31,6702.51170800781,-10445.4158104144,17150.65,76.16198,82.262856,20551.953
1967-09-30,15937.5,-5363.70973345111,20551.953,82.262856,74.00187,12373.016
1967-10-31,11406.25,-3434.83895067035,12373.016,74.00187,73.96386,14402.925
1967-11-30,4674.1231996722,-9562.37924509265,14402.925,73.96386,83.34835,21929.256
1967-12-31,6065.49427679191,-9254.09040627613,21929.256,83.34835,86.52802,23700.709
1968-01-31,23220.1947623167,-3645.16129032259,23700.709,86.52802,71.16399,9471.17
1968-02-29,49806.4192965945,-4172.41379310345,9471.17,71.16399,57.333736,3382.3254
1968-03-31,32867.5137558267,-3500,3382.3254,57.333736,59.49657,4904.815
1968-04-30,10899.0880316989,-2448.16768955013,4904.815,59.49657,71.1324,14363.334
1968-05-31,9032.38481482402,-2484.70814063706,14363.334,71.1324,79.69277,17842.934
1968-06-30,7889.31921569519,-5000,17842.934,79.69277,83.495575,20196.812
1968-07-31,10643.033188379,-11281.6479065537,20196.812,83.495575,81.2495,17530.03
1968-08-31,4000,-10808.5995136739,17530.03,81.2495,84.83353,22668.371
1968-09-30,3000,-5795.62778565896,22668.371,84.83353,89.23972,25701.316
1968-10-31,4000,-5125.5714221784,25701.316,89.23972,91.3255,24714.527
1968-11-30,6323.70949192413,-4914.75553605207,24714.527,91.3255,90.88494,22978.2
1968-12-31,21972.1897405219,-5290.32258064516,22978.2,90.88494,73.99986,9809.125
1969-01-31,151907.465983402,-4516.12903225806,9809.125,73.99986,52.54869,2056.0364
1969-02-28,165702.55763456,2589.92975513975,2056.0364,52.54869,51.965385,1841.5059
1969-03-31,63994.9806308059,-365.042098135185,1841.5059,51.965385,54.514683,2842.8472
1969-04-30,46363.431373383,-184.782050783685,2842.8472,54.514683,56.582207,3423.516
1969-05-31,38929.9555481896,2581.79797012986,3423.516,56.582207,58.43045,4299.701
1969-06-30,14871.0466304793,-2549.82749302501,4299.701,58.43045,67.46012,12343.567
1969-07-31,8325.26881722581,-6980.56604667506,12343.567,67.46012,77.9342,19341.275
1969-08-31,6612.67294628905,-8938.30861008316,19341.275,77.9342,82.377686,20808.453
1969-09-30,15937.5,-4109.34444428135,20808.453,82.377686,73.953125,12159.591
1969-10-31,11406.25,-5307.97629608837,12159.591,73.953125,74.05446,15283.061
1969-11-30,4906.311893519,-9326.83914197632,15283.061,74.05446,82.92068,22457.531
1969-12-31,50341.9353115567,-5290.32258064516,22457.531,82.92068,59.73774,3104.758
1970-01-31,228770.123575422,-3985.12435127259,3104.758,59.73774,50.153946,1450.6993
1970-02-28,82511.5138153877,-4464.28571428571,1450.6993,50.153946,53.37385,2384.8503
1970-03-31,36476.6628499157,-3500,2384.8503,53.37385,58.431564,4585.0273
1970-04-30,14736.5872891728,-2664.69844789722,4585.0273,58.431564,67.50046,12197.337
1970-05-31,9362.32792210422,-2642.24472147124,12197.337,67.50046,77.17094,16439.809
1970-06-30,9891.36688476601,-4689.4333333128,16439.809,77.17094,79.84514,17111.16
1970-07-31,9018.72888552968,-10127.8996023504,17111.16,79.84514,80.10372,18704.293
1970-08-31,6427.4194,-10930.2784355123,18704.293,80.10372,82.76674,21546.127
1970-09-30,16250,-4407.52530998181,21546.127,82.76674,73.98284,11415.805
1970-10-31,11250,-4062.25029894873,11415.805,73.98284,74.035194,14497.718
1970-11-30,13672.2672595836,-8476.61327296285,14497.718,74.035194,74.6706,13699.889
1970-12-31,60905.9474021589,-5290.32258064516,13699.889,74.6706,56.77977,2996.97
1971-01-31,49974.1681408626,-4516.12903225806,2996.97,56.77977,56.131733,3444.0662
1971-02-28,23229.2224135545,-4464.28571428571,3444.0662,56.131733,62.633392,7897.2305
1971-03-31,45554.489382341,-3500,7897.2305,62.633392,57.842354,3502.1733
1971-04-30,21006.5558369164,-2728.90504391963,3502.1733,57.842354,63.993736,9142.745
1971-05-31,19823.3485879161,-1965.78444771873,9142.745,63.993736,66.195885,9410.975
1971-06-30,6806.39553647794,-4689.4333333128,9410.975,66.195885,77.31398,18263.656
1971-07-31,11282.4186627684,-10925.3264226455,18263.656,77.31398,79.047714,16070.201
1971-08-31,6189.25535078125,-11315.3930009782,16070.201,79.047714,81.287636,21372.697
1971-09-30,16250,-7829.12712978647,21372.697,81.287636,74.080246,12257.392
1971-10-31,11250,-2335.4995037566,12257.392,74.080246,74.07178,14180.87
1971-11-30,4500,-6307.25229711453,14180.87,74.07178,83.59868,21517.92
1971-12-31,14706.5569311135,-5290.32258064516,21517.92,83.59868,77.72043,13868.732
1972-01-31,12404.6424365315,-4516.12903225806,13868.732,77.72043,74.072716,15528.013
1972-02-29,15644.3889897936,-4172.41379310345,15528.013,74.072716,71.31895,12314.978
1972-03-31,18966.5358664744,-3500,12314.978,71.31895,67.386856,9027.25
1972-04-30,11618.8175563321,-1912.27899170891,9027.25,67.386856,72.91667,14555.353
1972-05-31,10247.7941353119,-2810.24603485753,14555.353,72.91667,78.050186,17198.873
1972-06-30,7248.30465011923,-5000,17198.873,78.050186,81.638954,20823.045
1972-07-31,9646.32792365301,-11139.828661069,20823.045,81.638954,81.94719,18039.117
1972-08-31,4000,-6225.471904576,18039.117,81.94719,86.45601,22931.205
1972-09-30,3000,-6617.46400248983,22931.205,86.45601,89.81599,26287.701
1972-10-31,4466.86076497645,-5643.90085712124,26287.701,89.81599,91.070175,24218.01
1972-11-30,12698.5047412511,-8265.25361829243,24218.01,91.070175,83.110985,16306.064
1972-12-31,25654.7415861967,-5290.32258064516,16306.064,83.110985,66.485886,6789.3813
1973-01-31,86378.895185192,-4516.12903225806,6789.3813,66.485886,53.924488,2494.3198
1973-02-28,100483.669114224,-4033.03571428571,2494.3198,53.924488,53.013092,2313.5552
1973-03-31,61027.7196954333,-3500,2313.5552,53.013092,54.68421,2808.069
1973-04-30,16963.0442312555,-1707.40427398711,2808.069,54.68421,65.06754,9827.356
1973-05-31,11440.7416192544,-2345.76240677666,9827.356,65.06754,74.288185,14342.799
1973-06-30,8995.97010247149,-4689.43333331281,14342.799,74.288185,79.37312,18322.36
1973-07-31,10972.2843301969,-9851.61623031639,18322.36,79.37312,79.956635,17213.717
1973-08-31,6921.371,-9185.95392231609,17213.717,79.956635,82.53475,19959.627
1973-09-30,16250,-3630.65149578741,19959.627,82.53475,73.94931,11570.023
1973-10-31,11562.5,-4954.94695638069,11570.023,73.94931,74.0843,15832.854
1973-11-30,40317.3860082169,-8550.66674187967,15832.854,74.0843,60.632133,4176.811
1973-12-31,80506.0095725496,-5290.32258064516,4176.811,60.632133,53.694656,2525.479
1974-01-31,144478.734771533,-4516.12903225806,2525.479,53.694656,51.89403,2122.8162
1974-02-28,47891.6246721813,-4464.28571428571,2122.8162,51.89403,56.22694,3495.9597
1974-03-31,114225.448106412,-3500,3495.9597,56.22694,52.953335,2225.5457
1974-04-30,61954.3600731103,-3995,2225.5457,52.953335,54.61818,2879.9336
1974-05-31,17236.5372019249,-2284.55617701338,2879.9336,54.61818,65.25143,10009.634
1974-06-30,7346.52761113333,-4338.6076891721,10009.634,65.25143,77.69581,18079.578
1974-07-31,10309.0556420678,-10942.6191932977,18079.578,77.69581,79.95286,17601.285
1974-08-31,6506.75553378907,-11090.8523463203,17601.285,79.95286,81.53365,20855.672
1974-09-30,15937.5,-7879.10191985385,20855.672,81.53365,74.04982,11952.673
1974-10-31,11562.5,-4036.03815044336,11952.673,74.04982,73.950325,14317.279
1974-11-30,4500,-8670.26371000038,14317.279,73.950325,83.422104,22085.81
1974-12-31,6378.60366762824,-8667.79469526282,22085.81,83.422104,86.29542,23361.896
1975-01-31,7731.46925046428,-4235.50208580838,23361.896,86.29542,85.762405,21107.432
1975-02-28,57715.439661496,-4156.25,21107.432,85.762405,59.226418,2890.0945
1975-03-31,86758.4782563734,-3500,2890.0945,59.226418,53.596123,2419.5813
1975-04-30,30603.3515655678,-1380.71136267809,2419.5813,53.596123,59.880947,5979.4404
1975-05-31,22516.1006325261,-1984.06103066352,5979.4404,59.880947,63.998695,8283.364
1975-06-30,9829.86111113333,-4693.80277775753,8283.364,63.998695,73.812836,15936.247
1975-07-31,9203.54649983453,-9982.10319542028,15936.247,73.812836,80.29108,17220.191
1975-08-31,6824.24108007813,-9687.54606851576,17220.191,80.29108,82.95633,20966.17
1975-09-30,16598.1288066131,-8383.6306231999,20966.17,82.95633,73.93289,12391.748
1975-10-31,11406.25,-5223.64728655418,12391.748,73.93289,74.046005,14623.54
1975-11-30,4547.96559258125,-9608.35679094419,14623.54,74.046005,83.71894,21024.926
1975-12-31,4500,-7102.64107272877,21024.926,83.71894,88.02282,23389.533
1976-01-31,7781.88416861258,-4813.87373883132,23389.533,88.02282,87.20571,21666.6
1976-02-29,7841.3794,-4820,21666.6,87.20571,86.016266,20044.766
1976-03-31,8818.83653736014,-3040.85458379233,20044.766,86.016266,83.074615,18188.666
1976-04-30,9070.82855841024,-1540.74939881421,18188.666,83.074615,81.55247,18423.22
1976-05-31,4645.97717696102,-2164.1666295161,18423.22,81.55247,85.9684,22702.39
1976-06-30,4000,-4258.14231726114,22702.39,85.9684,90.03689,25511.56
1976-07-31,4000,-5232.08237506381,25511.56,90.03689,91.98752,24900.715
1976-08-31,3002.03382639224,-3216.03591299831,24900.715,91.98752,92.47109,26235.588
1976-09-30,3000,-4381.13339710445,26235.588,92.47109,93.394455,27149.625
